date,AUTOMOTIVE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2015-03-07,1.0,2.0,1304.0,0.0,396.496,0.0,757.0,851.0,196.553,209.0,131.0,2707.0,14.0,1.0,15.0,9.0,1.0,0.0,0.0,6.0,5.0,208.0,0.0,298.724,198.0,0.0,0.0,348.0890000000001,133.669,11.0,0.0,25.248
2015-03-08,1.0,1.0,470.0,0.0,137.522,0.0,271.0,368.0,48.711,87.0,89.0,981.0,18.0,1.0,9.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,93.689,69.0,0.0,0.0,124.53599999999997,73.892,17.0,0.0,10.825
2015-03-09,2.0,2.0,1296.0,0.0,425.836,0.0,920.0,755.0,162.296,164.0,139.0,3118.0,15.0,3.0,18.0,11.0,3.0,0.0,0.0,5.0,1.0,101.0,0.0,277.421,189.0,0.0,0.0,342.75600000000003,96.05799999999999,1.0,0.0,25.573
2015-03-10,3.0,2.0,1300.0,0.0,358.805,0.0,705.0,678.0,146.152,148.0,102.0,2418.0,32.0,2.0,12.0,11.0,1.0,0.0,0.0,6.0,1.0,89.0,0.0,244.02200000000005,194.0,0.0,0.0,291.967,62.327,1.0,0.0,25.379
2015-03-11,4.0,1.0,1241.0,0.0,449.2,0.0,1009.0,822.0,167.37599999999998,157.0,102.0,2679.0,19.0,0.0,19.0,12.0,0.0,0.0,0.0,12.0,7.0,102.0,0.0,283.07800000000003,242.0,0.0,0.0,326.138,89.80799999999999,1.0,0.0,30.282999999999998
2015-03-12,1.0,2.0,988.0,0.0,320.43,0.0,800.0,608.0,121.89099999999999,101.0,111.0,1779.0,28.0,3.0,16.0,7.0,2.0,0.0,0.0,1.0,1.0,104.0,0.0,317.0870000000001,152.0,0.0,0.0,191.84300000000005,93.981,1.0,0.0,15.936
2015-03-13,4.0,1.0,1545.0,0.0,444.872,0.0,796.0,716.0,193.10700000000003,152.0,192.0,2605.0,25.0,1.0,35.0,14.0,0.0,0.0,0.0,4.0,5.0,199.0,0.0,710.7659999999998,152.0,0.0,0.0,394.24899999999997,92.378,8.0,0.0,57.72
2015-03-14,3.0,1.0,1198.0,0.0,361.975,0.0,636.0,869.0,181.023,188.0,146.0,2660.0,32.0,0.0,23.0,12.0,6.0,0.0,0.0,10.0,2.0,196.0,0.0,298.91900000000004,159.0,0.0,0.0,404.825,88.396,10.0,0.0,31.915999999999997
2015-03-15,1.0,0.0,532.0,0.0,140.34300000000002,0.0,248.0,330.0,78.899,78.0,48.0,1096.0,7.0,1.0,9.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,86.342,72.0,0.0,0.0,126.195,38.268,9.0,0.0,12.144
2015-03-16,3.0,3.0,1107.0,0.0,430.957,0.0,718.0,724.0,142.88,160.0,146.598,2328.0,36.0,0.0,13.0,10.0,1.0,0.0,0.0,12.0,0.0,80.0,0.0,326.80499999999995,194.0,0.0,0.0,295.1210000000001,91.19,1.0,0.0,29.846
2015-03-17,3.0,2.0,1034.0,0.0,364.238,0.0,629.0,577.0,183.902,146.0,113.0,2207.0,10.0,1.0,27.0,8.0,2.0,0.0,0.0,9.0,5.0,100.0,0.0,265.149,147.0,0.0,0.0,293.531,62.306,0.0,0.0,29.79
2015-03-18,3.0,0.0,812.0,0.0,412.40999999999997,0.0,748.0,711.0,127.98700000000001,149.0,92.0,2369.0,10.0,0.0,12.0,9.0,2.0,0.0,0.0,19.0,13.0,74.0,0.0,366.06999999999994,110.0,0.0,0.0,229.05499999999995,104.282,1.0,0.0,36.921
2015-03-19,0.0,2.0,867.0,0.0,426.442,0.0,795.0,676.0,117.93,135.0,173.0,2264.0,26.0,5.0,17.0,9.0,1.0,0.0,0.0,10.0,10.0,116.0,0.0,359.14399999999995,129.0,0.0,0.0,302.41700000000003,91.541,1.0,0.0,15.263000000000002
2015-03-20,0.0,0.0,1185.0,0.0,470.067,0.0,837.0,739.0,158.435,150.0,128.0,2978.0,19.0,2.0,33.0,4.0,1.0,0.0,0.0,10.0,4.0,201.0,0.0,627.6109999999999,119.0,0.0,0.0,440.2579999999999,89.17699999999999,5.0,0.0,44.508
2015-03-21,1.0,2.0,1172.0,0.0,420.922,0.0,603.0,787.0,152.538,190.0,149.0,2563.0,17.0,5.0,38.0,9.0,0.0,0.0,0.0,12.0,5.0,155.0,0.0,273.902,164.0,0.0,0.0,301.374,123.559,2.0,0.0,37.745
2015-03-22,3.0,0.0,459.0,0.0,159.339,0.0,259.0,370.0,75.293,77.0,36.0,1076.0,4.0,0.0,8.0,3.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,118.04399999999998,73.0,0.0,0.0,146.742,52.001,30.0,0.0,14.166
2015-03-23,5.0,1.0,1018.0,0.0,393.455,0.0,585.0,703.0,143.394,164.0,115.0,2349.0,15.0,0.0,10.0,14.0,1.0,0.0,0.0,9.0,5.0,88.0,0.0,333.982,138.0,0.0,0.0,326.201,53.985,0.0,0.0,20.445
2015-03-24,7.0,4.0,859.0,0.0,403.668,0.0,638.0,688.0,177.728,145.0,115.065,2500.0,53.0,2.0,75.0,13.0,2.0,0.0,0.0,9.0,2.0,111.0,0.0,306.20599999999973,161.0,0.0,0.0,346.80800000000005,96.409,2.0,0.0,25.83
2015-03-25,0.0,2.0,956.0,0.0,520.537,0.0,769.0,746.0,124.51500000000001,173.0,125.74600000000001,2481.0,19.0,1.0,20.0,12.0,1.0,0.0,0.0,13.0,4.0,126.0,0.0,316.54400000000004,130.0,0.0,0.0,353.34200000000016,131.513,0.0,0.0,23.959
2015-03-26,1.0,2.0,748.0,0.0,373.515,0.0,521.0,599.0,121.90100000000001,129.0,138.0,1951.0,9.0,1.0,17.0,6.0,0.0,0.0,0.0,6.0,4.0,80.0,0.0,524.7090000000001,140.0,0.0,0.0,228.38499999999996,78.748,3.0,0.0,21.939
2015-03-27,5.0,1.0,1167.0,0.0,470.244,0.0,660.0,734.0,191.243,181.0,150.0,2300.0,12.0,0.0,24.0,4.0,0.0,0.0,0.0,10.0,5.0,211.0,0.0,582.0089999999999,131.0,0.0,0.0,404.076,172.03,5.0,0.0,52.476
2015-03-28,5.0,2.0,1231.0,0.0,342.824,0.0,595.0,820.0,168.52500000000003,179.0,148.472,2270.0,12.0,0.0,10.0,5.0,2.0,0.0,0.0,12.0,7.0,176.0,0.0,245.9929999999999,156.0,0.0,0.0,266.90500000000003,119.391,6.0,0.0,29.108
2015-03-29,0.0,1.0,462.0,0.0,144.207,0.0,262.0,345.0,67.957,89.0,29.631999999999998,952.0,5.0,2.0,4.0,4.0,1.0,0.0,0.0,12.0,3.0,0.0,0.0,98.52199999999999,77.0,0.0,0.0,138.195,58.898,6.0,0.0,21.093
2015-03-30,2.0,2.0,760.0,0.0,376.943,0.0,610.0,696.0,141.153,153.0,80.0,2163.0,18.0,2.0,9.0,7.0,2.0,0.0,0.0,5.0,4.0,49.0,0.0,245.33800000000005,140.0,0.0,0.0,272.45799999999997,96.223,0.0,0.0,24.261
2015-03-31,6.0,1.0,870.0,0.0,405.789,0.0,749.0,758.0,134.056,161.0,120.31700000000001,2436.0,33.0,1.0,43.0,9.0,0.0,0.0,0.0,6.0,4.0,107.0,0.0,297.87800000000004,155.0,0.0,0.0,310.218,147.576,1.0,0.0,25.262999999999998
2015-04-01,2.0,1.0,1057.0,0.0,432.024,0.0,987.0,925.0,147.015,172.0,117.0,3048.0,36.0,2.0,14.0,5.0,0.0,0.0,0.0,16.0,8.0,133.0,0.0,337.5250000000001,182.0,0.0,0.0,314.58799999999997,245.499,2.0,0.0,30.167
2015-04-02,2.0,0.0,972.0,0.0,381.159,0.0,720.0,803.0,126.998,130.0,111.0,2558.0,11.0,0.0,30.0,8.0,1.0,0.0,0.0,19.0,4.0,151.0,0.0,289.26000000000005,179.0,0.0,0.0,298.63500000000005,201.451,3.0,0.0,32.528999999999996
2015-04-03,0.0,0.0,358.0,0.0,138.496,0.0,273.0,270.0,52.47,68.0,56.0,766.0,1.0,0.0,16.0,5.0,1.0,0.0,0.0,4.0,0.0,44.0,0.0,346.43100000000004,61.0,0.0,0.0,127.53800000000001,115.796,1.0,0.0,23.455
2015-04-04,1.0,2.0,947.0,0.0,263.749,0.0,525.0,602.0,117.951,144.0,128.0,1879.0,12.0,1.0,2.0,7.0,0.0,0.0,0.0,4.0,1.0,113.0,0.0,190.216,113.0,0.0,0.0,256.481,139.657,4.0,0.0,26.427
2015-04-05,1.0,0.0,453.0,0.0,154.185,0.0,265.0,301.0,61.597,68.0,42.0,881.0,10.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,134.03900000000002,61.0,0.0,0.0,127.09499999999998,59.3,6.0,0.0,8.943999999999999
2015-04-06,3.0,1.0,1111.0,0.0,424.903,0.0,974.0,796.0,207.843,160.0,87.929,2604.0,12.0,2.0,14.0,3.0,0.0,0.0,0.0,10.0,1.0,83.0,0.0,307.58999999999986,167.0,0.0,0.0,336.6410000000001,52.0,0.0,0.0,30.796999999999997
2015-04-07,2.0,0.0,1222.0,0.0,381.573,0.0,870.0,700.0,161.977,156.0,136.0,2319.0,23.0,2.0,51.0,11.0,1.0,0.0,0.0,6.0,5.0,78.0,0.0,339.304,154.0,0.0,0.0,334.65900000000005,97.04599999999999,3.0,0.0,29.746
2015-04-08,6.0,0.0,1316.0,0.0,506.308,0.0,864.0,850.0,177.11,181.0,119.0,2734.0,39.0,2.0,15.0,8.0,2.0,0.0,0.0,8.0,5.0,92.0,0.0,349.1789999999999,152.0,0.0,0.0,362.8979999999999,114.297,1.0,0.0,21.939
2015-04-09,1.0,2.0,1076.0,0.0,405.43600000000004,0.0,712.0,633.0,149.10999999999999,133.0,106.771,1968.0,22.0,1.0,9.0,11.0,1.0,0.0,0.0,4.0,8.0,106.0,0.0,346.40399999999994,137.0,0.0,0.0,282.51500000000004,81.712,0.0,0.0,15.864
2015-04-10,1.0,1.0,1143.0,0.0,416.68899999999996,0.0,919.0,694.0,166.28699999999998,189.0,147.0,2448.0,14.0,5.0,41.0,8.0,0.0,0.0,0.0,11.0,5.0,135.0,4.0,659.9650000000001,133.0,0.0,0.0,643.6240000000001,140.42000000000002,6.0,0.0,32.022999999999996
2015-04-11,7.0,3.0,1268.0,0.0,440.78,0.0,616.0,769.0,140.71800000000002,157.0,132.0,2315.0,20.0,0.0,36.0,5.0,0.0,0.0,0.0,5.0,5.0,163.0,1.0,463.42700000000013,128.0,0.0,0.0,259.251,85.42099999999999,5.0,0.0,29.629
2015-04-12,1.0,1.0,429.0,0.0,136.042,0.0,254.0,310.0,56.971,84.0,60.0,947.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,102.45700000000004,63.0,0.0,0.0,138.97299999999998,46.033,6.0,0.0,14.716999999999999
2015-04-13,3.0,1.0,1043.0,0.0,410.978,0.0,711.0,707.0,185.096,138.0,136.0,2298.0,17.0,0.0,49.0,4.0,0.0,0.0,0.0,2.0,2.0,99.0,3.0,300.68,166.0,0.0,0.0,290.46600000000007,84.41499999999999,1.0,0.0,27.16
2015-04-14,4.0,4.0,930.0,0.0,336.974,0.0,611.0,672.0,130.132,136.0,86.0,2032.0,21.0,0.0,14.0,11.0,1.0,0.0,0.0,5.0,3.0,113.0,3.0,268.162,116.0,0.0,0.0,220.344,66.877,1.0,0.0,15.056
2015-04-15,1.0,6.0,968.0,0.0,438.645,0.0,878.0,777.0,160.946,165.0,141.0,2325.0,12.0,5.0,8.0,5.0,1.0,0.0,0.0,14.0,3.0,84.0,2.0,283.86699999999996,151.0,0.0,0.0,383.828,93.18,2.0,0.0,30.72
2015-04-16,2.0,1.0,912.0,0.0,518.121,0.0,785.0,642.0,155.547,122.0,98.0,2142.0,38.0,7.0,17.0,13.0,1.0,0.0,0.0,3.0,6.0,104.0,0.0,250.18300000000002,181.0,0.0,0.0,313.093,105.883,0.0,0.0,18.868000000000002
2015-04-17,4.0,0.0,975.0,0.0,413.478,0.0,716.0,657.0,167.027,159.0,117.69,2263.0,10.0,2.0,20.0,4.0,0.0,0.0,0.0,2.0,2.0,124.0,0.0,714.5480000000001,143.0,0.0,0.0,332.559,90.313,6.0,0.0,38.744
2015-04-18,2.0,0.0,1234.0,0.0,384.13,0.0,640.0,756.0,144.041,191.0,125.0,2606.0,12.0,0.0,32.0,3.0,0.0,0.0,0.0,3.0,2.0,152.0,0.0,296.43499999999995,155.0,0.0,0.0,330.2279999999999,95.52199999999999,15.0,0.0,25.861
2015-04-19,2.0,0.0,461.0,0.0,128.462,0.0,326.0,367.0,91.21600000000001,106.0,57.0,1267.0,6.0,0.0,5.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,125.12300000000002,81.0,0.0,0.0,151.05100000000002,30.0,2.0,0.0,14.478000000000002
2015-04-20,3.0,2.0,970.0,0.0,443.43,0.0,754.0,738.0,193.09499999999997,170.0,89.0,2473.0,15.0,3.0,10.0,12.0,0.0,0.0,0.0,2.0,4.0,71.0,2.0,332.117,151.0,0.0,0.0,393.607,101.888,0.0,0.0,22.403
2015-04-21,3.0,0.0,1114.0,0.0,421.346,0.0,637.0,677.0,150.27000000000004,151.0,91.0,2924.0,19.0,0.0,38.0,11.0,4.0,0.0,0.0,3.0,0.0,117.0,3.0,293.08500000000004,153.0,0.0,0.0,279.90500000000003,107.745,0.0,0.0,17.991
2015-04-22,3.0,1.0,1134.0,0.0,447.498,0.0,1330.0,880.0,154.77,178.0,131.7,4343.0,37.0,1.0,10.0,1.0,0.0,0.0,0.0,13.0,8.0,113.0,3.0,355.06,150.0,0.0,0.0,332.27000000000004,97.397,2.0,0.0,29.246000000000002
2015-04-23,2.0,3.0,1066.0,0.0,373.731,0.0,731.0,661.0,139.58999999999997,113.0,106.0,2194.0,38.0,0.0,48.0,15.0,1.0,0.0,0.0,16.0,6.0,100.0,2.0,271.056,123.0,0.0,0.0,259.3519999999999,111.39699999999999,0.0,0.0,27.539
2015-04-24,6.0,0.0,1195.0,0.0,478.205,0.0,713.0,736.0,192.968,174.0,177.096,2353.0,43.0,2.0,17.0,3.0,0.0,0.0,0.0,12.0,8.0,151.0,0.0,681.1659999999999,119.0,0.0,0.0,504.1690000000001,116.714,4.0,0.0,44.206
2015-04-25,2.0,4.0,1249.0,0.0,446.69100000000003,0.0,606.0,798.0,123.235,174.0,146.0,2200.0,24.0,0.0,48.0,5.0,0.0,0.0,0.0,11.0,6.0,152.0,4.0,283.66200000000003,150.0,0.0,0.0,281.88599999999997,81.651,11.0,0.0,15.516
2015-04-26,0.0,0.0,560.0,0.0,137.132,0.0,217.0,311.0,55.586,73.0,44.0,1047.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,82.865,47.0,0.0,0.0,158.326,52.79,17.0,0.0,7.979
2015-04-27,2.0,2.0,1125.0,0.0,431.086,0.0,638.0,647.0,157.428,143.0,95.0,2381.0,51.0,0.0,3.0,10.0,2.0,0.0,0.0,3.0,5.0,72.0,0.0,281.33700000000005,124.0,0.0,0.0,341.87299999999993,127.18299999999999,0.0,0.0,19.22
2015-04-28,6.0,3.0,1106.0,0.0,356.319,0.0,570.0,581.0,139.28199999999998,130.0,80.0,1918.0,27.0,1.0,26.0,15.0,0.0,0.0,0.0,6.0,18.0,90.0,1.0,234.857,122.0,0.0,0.0,199.29899999999998,57.009,0.0,0.0,18.305
2015-04-29,1.0,2.0,930.0,0.0,418.744,0.0,1086.0,666.0,148.74,167.0,126.0,2115.0,42.0,2.0,16.0,5.0,1.0,0.0,0.0,11.0,11.0,116.0,0.0,585.4240000000001,114.0,0.0,0.0,314.036,62.576,5.0,0.0,42.116
2015-04-30,10.0,2.0,1291.0,0.0,428.707,0.0,739.0,609.0,172.166,125.0,140.091,2233.0,52.0,0.0,23.0,6.0,0.0,0.0,0.0,6.0,11.0,140.0,0.0,307.43300000000016,127.0,0.0,0.0,251.48599999999993,97.169,3.0,0.0,20.113
2015-05-01,2.0,2.0,363.0,0.0,115.441,0.0,221.0,242.0,63.003,75.0,42.0,800.0,15.0,4.0,6.0,1.0,1.0,0.0,0.0,5.0,3.0,60.0,1.0,378.228,61.0,0.0,0.0,183.569,50.328,5.0,0.0,7.829000000000001
2015-05-02,0.0,1.0,1245.0,0.0,389.238,0.0,661.0,755.0,140.106,176.0,156.0,2562.0,45.0,1.0,11.0,11.0,1.0,0.0,0.0,9.0,4.0,159.0,0.0,248.91199999999998,175.0,0.0,0.0,333.537,113.172,3.0,0.0,31.629
2015-05-03,2.0,1.0,469.0,0.0,149.25799999999998,0.0,243.0,317.0,57.529999999999994,86.0,56.0,981.0,17.0,1.0,14.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,94.054,44.0,0.0,0.0,120.01499999999999,41.075,11.0,0.0,16.838
2015-05-04,5.0,3.0,1077.0,0.0,476.522,0.0,741.0,708.0,189.622,163.0,99.0,2620.0,23.0,4.0,1.0,16.0,3.0,176.0,0.0,6.0,6.0,48.0,0.0,293.144,171.0,0.0,0.0,338.1729999999999,100.45,0.0,0.0,23.142
2015-05-05,9.0,2.0,1106.0,0.0,380.086,0.0,774.0,747.0,157.082,155.0,128.555,2468.0,86.0,3.0,31.0,8.0,1.0,171.0,0.0,2.0,18.0,91.0,0.0,314.7329999999999,153.0,0.0,0.0,326.387,89.06700000000001,0.0,0.0,23.834
2015-05-06,1.0,1.0,1095.0,0.0,590.703,0.0,914.0,915.0,174.86399999999998,194.0,125.0,2831.0,40.0,3.0,43.0,6.0,2.0,195.0,0.0,17.0,6.0,82.0,2.0,447.173,168.0,0.0,0.0,397.5789999999999,105.775,1.0,0.0,38.260999999999996
2015-05-07,4.0,5.0,1045.0,0.0,359.54200000000003,0.0,645.0,666.0,121.41600000000001,116.0,126.578,2380.0,36.0,1.0,114.0,16.0,0.0,121.0,0.0,4.0,7.0,106.0,5.0,270.00200000000007,154.0,0.0,0.0,305.06199999999995,74.407,3.0,0.0,26.374
2015-05-08,1.0,3.0,1260.0,0.0,445.284,0.0,1013.0,775.0,211.736,174.0,193.035,2795.0,36.0,0.0,8.0,0.0,0.0,175.0,0.0,19.0,16.0,202.0,7.0,608.1960000000001,134.0,0.0,0.0,502.407,102.867,8.0,0.0,58.986
2015-05-09,5.0,3.0,1410.0,0.0,403.584,0.0,713.0,917.0,184.161,199.0,213.0,2729.0,61.0,3.0,18.0,10.0,0.0,156.0,0.0,2.0,2.0,269.0,4.0,374.869,165.0,0.0,0.0,394.135,90.562,11.0,0.0,31.951
2015-05-10,0.0,0.0,450.0,0.0,141.037,0.0,206.0,307.0,52.678,59.0,92.0,717.0,5.0,0.0,16.0,3.0,0.0,50.0,0.0,14.0,1.0,0.0,0.0,89.70599999999999,34.0,0.0,0.0,80.83399999999997,32.67,19.0,0.0,12.100999999999999
2015-05-11,1.0,2.0,1393.0,0.0,417.007,0.0,735.0,816.0,152.93300000000002,163.0,131.0,2381.0,30.0,0.0,4.0,6.0,0.0,163.0,0.0,8.0,11.0,72.0,2.0,257.34400000000005,171.0,0.0,0.0,286.567,63.0,1.0,0.0,23.451999999999998
2015-05-12,3.0,3.0,1522.0,0.0,375.481,0.0,656.0,704.0,178.38800000000003,159.0,119.779,2436.0,19.0,2.0,20.0,8.0,0.0,135.0,0.0,4.0,7.0,46.0,2.0,273.73900000000003,149.0,0.0,0.0,310.61000000000007,79.103,0.0,0.0,18.956
2015-05-13,3.0,3.0,1600.0,0.0,409.703,0.0,766.0,911.0,157.599,166.0,179.771,2407.0,24.0,1.0,13.0,4.0,0.0,149.0,0.0,11.0,4.0,96.0,2.0,510.2039999999999,143.0,0.0,0.0,462.2619999999999,73.555,2.0,0.0,35.388
2015-05-14,2.0,3.0,1258.0,0.0,318.187,0.0,702.0,579.0,153.002,108.0,93.019,1895.0,13.0,1.0,14.0,7.0,0.0,115.0,0.0,4.0,2.0,97.0,0.0,248.021,129.0,0.0,0.0,244.21399999999994,93.94,1.0,0.0,16.258
2015-05-15,2.0,1.0,1393.0,0.0,433.028,0.0,683.0,677.0,156.99599999999998,163.0,141.0,2121.0,7.0,0.0,42.0,9.0,0.0,133.0,0.0,9.0,4.0,158.0,0.0,685.5160000000002,153.0,0.0,0.0,432.3249999999999,118.402,7.0,0.0,32.601
2015-05-16,3.0,6.0,1487.0,0.0,376.996,0.0,654.0,787.0,141.10399999999998,159.0,139.0,2327.0,15.0,2.0,5.0,1.0,0.0,161.0,0.0,5.0,4.0,164.0,0.0,263.35400000000004,183.0,0.0,0.0,247.129,119.52,8.0,0.0,31.226
2015-05-17,0.0,0.0,567.0,0.0,169.551,0.0,261.0,339.0,65.515,88.0,54.0,961.0,12.0,0.0,5.0,2.0,0.0,85.0,0.0,7.0,1.0,0.0,0.0,122.858,77.0,0.0,0.0,154.33800000000002,19.21,10.0,0.0,15.209
2015-05-18,0.0,0.0,1310.0,0.0,407.445,0.0,742.0,754.0,170.097,161.0,113.0,2178.0,12.0,0.0,4.0,9.0,0.0,153.0,0.0,3.0,4.0,91.0,0.0,275.0019999999999,200.0,0.0,0.0,325.68300000000005,85.378,1.0,0.0,27.716
2015-05-19,5.0,2.0,1421.0,0.0,400.943,0.0,823.0,741.0,132.409,158.0,109.0,2449.0,18.0,1.0,53.0,5.0,0.0,141.0,0.0,8.0,7.0,103.0,0.0,285.2870000000001,163.0,0.0,0.0,344.801,118.39,2.0,0.0,20.829
2015-05-20,0.0,4.0,1518.0,0.0,436.639,0.0,821.0,960.0,182.969,202.0,117.0,2866.0,22.0,0.0,13.0,5.0,0.0,170.0,0.0,22.0,1.0,94.0,1.0,296.00899999999996,201.0,0.0,0.0,321.281,79.07900000000001,0.0,0.0,42.798
2015-05-21,5.0,1.0,1278.0,0.0,375.368,0.0,659.0,625.0,133.041,128.0,100.0,2305.0,15.0,0.0,13.0,9.0,0.0,134.0,0.0,3.0,3.0,139.0,1.0,337.8610000000001,137.0,0.0,0.0,267.794,78.166,0.0,0.0,27.927
2015-05-22,2.0,2.0,1484.0,0.0,464.183,0.0,810.0,776.0,183.466,181.0,163.233,2328.0,9.0,2.0,25.0,7.0,0.0,165.0,0.0,12.0,7.0,189.0,3.0,685.184,129.0,0.0,0.0,442.26099999999997,168.268,8.0,0.0,37.535
2015-05-23,1.0,3.0,1385.0,0.0,357.35,0.0,627.0,751.0,172.22899999999998,189.0,136.0,2234.0,27.0,1.0,8.0,12.0,0.0,154.0,0.0,9.0,7.0,141.0,3.0,246.77599999999998,153.0,0.0,0.0,297.931,71.223,8.0,0.0,34.134
2015-05-24,0.0,0.0,700.0,0.0,120.712,0.0,270.0,393.0,72.27600000000001,73.0,70.0,1114.0,5.0,0.0,0.0,2.0,0.0,78.0,0.0,4.0,5.0,0.0,0.0,107.377,77.0,0.0,0.0,161.879,38.87,6.0,0.0,16.810000000000002
2015-05-25,3.0,4.0,1912.0,0.0,464.7,0.0,582.0,774.0,154.392,156.0,121.0,2295.0,48.0,0.0,19.0,9.0,0.0,152.0,0.0,6.0,4.0,76.0,1.0,332.8820000000001,171.0,0.0,0.0,365.93300000000005,129.883,2.0,0.0,17.326
2015-05-26,1.0,1.0,2103.0,0.0,392.363,0.0,712.0,791.0,153.337,153.0,128.0,2317.0,45.0,0.0,18.0,7.0,0.0,172.0,0.0,8.0,1.0,80.0,3.0,225.37400000000002,181.0,0.0,0.0,293.236,93.576,2.0,0.0,16.776
2015-05-27,5.0,4.0,2331.0,0.0,457.626,0.0,811.0,763.0,153.926,177.0,141.148,2644.0,8.0,1.0,7.0,9.0,0.0,181.0,0.0,19.0,8.0,96.0,3.0,279.07700000000006,165.0,0.0,0.0,317.28700000000003,94.148,2.0,0.0,22.990000000000002
2015-05-28,9.0,0.0,1840.0,0.0,364.529,0.0,713.0,719.0,118.05799999999999,121.0,86.0,2195.0,36.0,0.0,11.0,7.0,0.0,133.0,0.0,1.0,6.0,107.0,1.0,395.59900000000005,142.0,0.0,0.0,275.2600000000001,67.042,2.0,0.0,11.725999999999999
2015-05-29,2.0,0.0,2194.0,0.0,387.055,0.0,938.0,722.0,185.937,151.0,152.606,2234.0,27.0,1.0,12.0,5.0,0.0,129.0,0.0,11.0,12.0,184.0,4.0,733.747,145.0,0.0,0.0,415.50300000000004,117.798,10.0,0.0,26.039
2015-05-30,3.0,4.0,2356.0,0.0,348.227,0.0,713.0,730.0,153.377,184.0,186.0,2436.0,39.0,1.0,22.0,2.0,0.0,196.0,0.0,10.0,3.0,179.0,1.0,454.797,238.0,0.0,0.0,374.0810000000001,136.256,4.0,0.0,28.735999999999997
2015-05-31,1.0,1.0,1104.0,0.0,191.537,0.0,307.0,347.0,73.05000000000001,79.0,68.0,1093.0,9.0,0.0,9.0,4.0,0.0,86.0,0.0,8.0,0.0,0.0,2.0,129.632,104.0,0.0,0.0,172.59699999999995,36.312,17.0,0.0,12.370000000000001
2015-06-01,1.0,6.0,2210.0,0.0,424.515,20.0,832.0,755.0,173.81,156.0,96.0,2497.0,32.0,1.0,9.0,13.0,0.0,212.0,18.0,6.0,9.0,85.0,2.0,246.91299999999995,225.0,3.0,6.0,358.816,101.036,2299.9300000000007,0.0,19.63
2015-06-02,2.0,3.0,2439.0,0.0,396.315,21.0,807.0,902.0,136.125,148.0,114.0,2554.0,40.0,1.0,2.0,10.0,0.0,197.0,28.0,5.0,11.0,110.0,1.0,377.43600000000004,168.0,4.0,7.0,303.3429999999999,104.181,2284.188,0.0,44.429
2015-06-03,16.0,2.0,2835.0,0.0,433.938,8.0,1055.0,914.0,174.748,207.0,127.729,3614.0,39.0,1.0,34.0,115.0,0.0,231.0,22.0,11.0,17.0,125.0,2.0,375.578,220.0,2.0,9.0,428.3380000000002,105.163,4061.868,2.0,36.423
2015-06-04,4.0,1.0,1875.0,0.0,333.659,14.0,683.0,619.0,140.32999999999998,137.0,108.0,2134.0,25.0,3.0,14.0,168.0,0.0,179.0,17.0,15.0,0.0,85.0,1.0,292.3859999999999,142.0,6.0,5.0,283.6040000000001,83.312,2180.7859999999996,1.0,30.239
2015-06-05,4.0,3.0,2432.0,0.0,422.925,26.0,797.0,750.0,197.75400000000002,172.0,131.0,2747.0,45.0,0.0,49.0,22.0,0.0,181.0,17.0,20.0,6.0,194.0,1.0,709.187,130.0,8.0,8.0,426.372,111.33,2353.051000000001,0.0,39.371
2015-06-06,0.0,3.0,2461.0,0.0,388.53499999999997,16.0,645.0,774.0,136.633,161.0,180.0,2377.0,15.0,0.0,12.0,42.0,0.0,174.0,22.0,3.0,4.0,214.0,0.0,308.9480000000001,144.0,2.0,7.0,310.435,102.78399999999999,2404.0279999999993,0.0,32.512
2015-06-07,0.0,0.0,863.0,0.0,143.51999999999998,0.0,191.0,257.0,56.597,64.0,48.0,832.0,11.0,1.0,5.0,17.0,0.0,64.0,4.0,1.0,2.0,0.0,0.0,78.189,64.0,5.0,3.0,121.83600000000001,22.444,1044.8609999999999,0.0,6.96
2015-06-08,5.0,12.0,2320.0,0.0,503.007,14.0,724.0,791.0,183.605,165.0,102.0,2476.0,8.0,1.0,28.0,20.0,0.0,182.0,26.0,4.0,3.0,63.0,5.0,381.16500000000013,161.0,13.0,15.0,341.321,85.424,2533.9569999999994,0.0,24.163999999999998
